,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Brown,0,0,0,0,0,2,0,1,11,2,0,1,3,0,,
1,M. Andersen,0,0,0,0,0,0,0,0,7,0,3,0,1,0,,
2,T. Kaminski,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,Luton Town FC
3,R. Burke,0,0,0,0,1,0,0,0,21,1,4,0,0,1,1,Luton Town FC
4,M. Nakamba,0,0,0,0,0,1,0,0,31,1,5,0,2,0,,
5,A. Doughty,0,0,0,0,3,2,0,1,23,13,4,0,0,0,1,Luton Town FC
6,T. Lockyer,0,0,0,1,0,0,0,0,15,0,2,0,2,0,,
7,E. Adebayo,0,0,0,0,0,0,0,0,5,1,1,2,3,1,,
8,P. Mpanzu,0,0,0,0,0,0,0,0,12,1,1,0,0,0,1,Luton Town FC
9,C. Morris,0,0,0,1,0,3,1,0,25,0,0,1,2,0,1,Luton Town FC
10,C. Ogbene,0,0,0,0,1,2,0,2,29,5,2,0,0,2,,
11,T. Mengi,0,0,0,0,0,1,0,0,16,0,0,0,1,0,1,Luton Town FC
12,T. Chong,0,0,0,0,0,0,0,0,8,1,2,0,1,1,1,Luton Town FC
13,C. Woodrow,0,0,0,0,0,1,1,0,6,1,2,0,0,0,1,Luton Town FC
14,L. Berry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Luton Town FC
15,R. Barkley,0,0,0,0,0,0,0,0,12,0,0,0,1,0,1,Luton Town FC
16,Son Heung-Min,0,0,0,0,0,3,1,1,20,0,1,0,0,2,0,Tottenham Hotspur FC
17,Y. Bissouma,0,0,1,2,0,0,0,0,49,0,1,0,2,0,0,Tottenham Hotspur FC
18,C. Romero,0,0,0,0,0,0,0,0,81,0,3,0,0,3,0,Tottenham Hotspur FC
19,G. Vicario,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,Tottenham Hotspur FC
20,M. van de Ven,1,0,0,0,0,2,1,0,68,0,2,0,0,1,0,Tottenham Hotspur FC
21,J. Maddison,0,1,0,0,2,2,0,0,35,5,2,0,1,4,0,Tottenham Hotspur FC
22,P. Sarr,0,0,0,0,0,0,0,0,55,1,2,0,0,0,0,Tottenham Hotspur FC
23,D. Kulusevski,0,0,0,0,1,1,1,0,30,3,0,2,1,1,0,Tottenham Hotspur FC
24,D. Udogie,0,0,0,0,0,0,0,0,28,1,3,0,1,0,0,Tottenham Hotspur FC
25,Richarlison,0,0,0,0,0,4,1,0,23,2,2,0,0,2,0,Tottenham Hotspur FC
26,Pedro Porro,0,0,0,0,2,2,0,0,61,1,2,0,1,2,0,Tottenham Hotspur FC
27,P. Højbjerg,0,0,0,1,1,1,0,1,27,0,1,0,1,0,0,Tottenham Hotspur FC
28,Emerson Royal,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,Tottenham Hotspur FC
29,O. Skipp,0,0,0,0,0,0,0,0,9,0,0,0,0,1,,
30,B. Davies,0,0,0,0,0,0,0,0,3,0,1,0,0,0,,
31,A. Véliz,0,0,0,0,0,0,0,0,2,0,0,2,0,0,,
