,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,David Raya,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1,Arsenal FC
1,K. Havertz,0,1,0,1,1,2,1,1,20,0,0,0,2,0,1,Arsenal FC
2,W. Saliba,0,0,0,0,0,0,0,0,73,0,1,0,1,1,1,Arsenal FC
3,B. White,0,0,0,0,1,0,0,0,50,1,0,0,0,0,1,Arsenal FC
4,T. Partey,0,0,0,0,0,0,0,0,67,0,0,0,1,0,1,Arsenal FC
5,O. Zinchenko,0,0,0,0,0,1,0,1,67,0,2,0,0,1,1,Arsenal FC
6,Gabriel Magalhães,0,0,0,0,0,0,0,0,69,0,2,0,1,2,1,Arsenal FC
7,M. Ødegaard,1,0,0,0,0,3,1,2,65,0,1,0,1,0,1,Arsenal FC
8,R. Nelson,0,0,0,0,0,1,0,1,33,0,1,0,2,1,1,Arsenal FC
9,L. Trossard,0,0,0,0,0,2,0,2,30,2,0,0,1,1,1,Arsenal FC
10,E. Smith Rowe,0,0,0,0,0,2,1,1,44,0,1,0,1,0,1,Arsenal FC
11,E. Nketiah,0,0,0,0,1,1,1,0,3,0,0,1,1,2,1,Arsenal FC
12,D. Rice,0,0,0,0,0,0,0,0,15,1,1,0,0,0,1,Arsenal FC
13,T. Tomiyasu,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,Arsenal FC
14,Gabriel Martinelli,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,Arsenal FC
15,Jorginho,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,Arsenal FC
16,J. Clark,0,0,0,0,0,1,0,0,45,1,1,1,1,3,0,Luton Town FC
17,R. Barkley,0,0,0,0,0,2,1,0,62,0,0,0,1,1,0,Luton Town FC
18,T. Mengi,0,0,0,0,0,0,0,0,37,0,2,0,0,0,0,Luton Town FC
19,D. Hashioka,1,0,0,0,0,1,0,1,56,2,2,0,2,0,0,Luton Town FC
20,T. Kaminski,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,Luton Town FC
21,I. Kaboré,0,0,0,0,0,0,0,0,46,2,2,0,0,2,0,Luton Town FC
22,C. Morris,0,0,0,0,0,0,0,0,23,0,0,0,2,1,0,Luton Town FC
23,F. Onyedinma,0,0,0,1,1,0,0,0,17,4,3,0,2,2,0,Luton Town FC
24,A. Doughty,0,0,0,0,0,0,0,0,42,7,4,0,0,1,0,Luton Town FC
25,P. Mpanzu,0,0,0,0,0,0,0,0,24,0,1,0,0,1,0,Luton Town FC
26,A. Townsend,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,Luton Town FC
27,T. Chong,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,Luton Town FC
28,C. Woodrow,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,Luton Town FC
29,L. Berry,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,Luton Town FC
