,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,L. Dunk,1,0,0,0,0,3,1,1,78,1,1,0,0,1,1,Brighton & Hove Albion FC
1,Igor Julio,0,0,0,0,0,0,0,0,46,0,0,0,1,0,1,Brighton & Hove Albion FC
2,B. Verbruggen,0,0,0,0,0,0,0,0,50,0,0,0,0,1,1,Brighton & Hove Albion FC
3,E. Ferguson,0,0,0,0,0,1,0,0,13,0,2,1,2,1,1,Brighton & Hove Albion FC
4,C. Baleba,0,0,0,1,0,1,0,0,26,0,2,0,2,2,1,Brighton & Hove Albion FC
5,P. Groß,0,0,0,0,3,2,0,2,61,3,0,0,1,0,1,Brighton & Hove Albion FC
6,João Pedro,0,0,0,0,0,2,0,1,17,1,1,0,0,5,1,Brighton & Hove Albion FC
7,S. Adingra,1,0,0,0,0,2,2,0,10,3,4,0,1,0,1,Brighton & Hove Albion FC
8,J. Veltman,0,0,0,0,1,0,0,0,17,0,1,0,2,5,1,Brighton & Hove Albion FC
9,S. March,0,1,0,0,3,2,0,2,53,5,6,0,1,2,,
10,K. Mitoma,0,0,0,0,1,1,0,0,26,1,0,0,1,3,,
11,J. van Hecke,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,Brighton & Hove Albion FC
12,D. Welbeck,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Brighton & Hove Albion FC
13,Anssumane Fati Vieira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14,D. Szoboszlai,0,0,0,1,0,1,0,1,36,1,3,0,1,1,0,Liverpool FC
15,J. Matip,0,0,0,0,0,0,0,0,44,0,2,0,1,1,,
16,A. Robertson,0,0,0,0,0,0,0,0,38,4,4,0,0,0,0,Liverpool FC
17,V. van Dijk,0,0,0,0,0,0,0,0,73,0,1,0,2,0,0,Liverpool FC
18,A. Mac Allister,0,0,0,0,0,1,0,1,69,0,3,0,3,2,0,Liverpool FC
19,T. Alexander-Arnold,0,0,0,0,0,0,0,0,59,2,3,0,1,0,0,Liverpool FC
20,Alisson Becker,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,Liverpool FC
21,H. Elliott,0,0,0,0,0,0,0,0,17,1,0,0,0,1,0,Liverpool FC
22,L. Díaz,0,0,0,0,1,2,0,0,27,0,3,0,4,2,0,Liverpool FC
23,D. Núñez,0,1,0,0,0,3,1,1,19,0,0,0,2,2,0,Liverpool FC
24,Mohamed Salah,2,0,0,0,0,5,2,2,30,0,1,0,1,1,0,Liverpool FC
25,R. Gravenberch,0,0,0,0,0,2,1,0,20,0,0,0,2,2,0,Liverpool FC
26,J. Gomez,0,0,0,1,0,0,0,0,7,0,2,0,2,0,0,Liverpool FC
27,I. Konaté,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,Liverpool FC
