,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Matheus Cunha,1,0,0,0,0,5,4,1,36,1,1,0,1,3,1,Wolverhampton Wanderers FC
1,Nélson Semedo,0,0,0,0,1,1,0,0,59,3,1,0,1,1,1,Wolverhampton Wanderers FC
2,M. Kilman,0,0,0,0,0,0,0,0,111,1,0,0,1,1,1,Wolverhampton Wanderers FC
3,Toti Gomes,0,0,0,0,0,0,0,0,103,3,1,0,1,0,1,Wolverhampton Wanderers FC
4,C. Dawson,0,0,0,0,0,1,0,0,82,0,1,1,0,0,,
5,José Sá,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,Wolverhampton Wanderers FC
6,João Gomes,0,0,0,0,0,0,0,0,43,4,3,0,3,0,1,Wolverhampton Wanderers FC
7,Hugo Bueno,0,0,0,0,0,1,0,1,37,2,0,1,1,1,1,Wolverhampton Wanderers FC
8,M. Lemina,0,0,0,0,0,0,0,0,51,1,0,0,0,2,1,Wolverhampton Wanderers FC
9,Hwang Hee-Chan,0,0,0,0,1,1,0,0,24,2,1,0,0,1,1,Wolverhampton Wanderers FC
10,Pablo Sarabia,0,1,0,0,2,0,0,0,49,7,1,1,0,1,1,Wolverhampton Wanderers FC
11,B. Traoré,0,0,0,0,0,1,0,0,15,2,0,0,0,0,1,Wolverhampton Wanderers FC
12,M. Doherty,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,Wolverhampton Wanderers FC
13,J. Bellegarde,0,0,0,0,0,0,0,0,12,0,0,0,1,1,,
14,S. Kalajdžić,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
15,R. Yates,0,0,0,0,0,1,0,0,29,0,1,0,3,0,0,Nottingham Forest FC
16,Murillo,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,Nottingham Forest FC
17,M. Niakhaté,0,0,0,0,0,0,0,0,38,1,3,0,0,0,0,Nottingham Forest FC
18,W. Boly,0,0,0,0,0,0,0,0,34,0,2,0,0,0,,
19,A. Elanga,0,0,0,0,0,1,0,1,13,0,0,1,0,0,0,Nottingham Forest FC
20,M. Gibbs-White,0,0,0,0,1,1,0,0,26,2,3,0,0,2,0,Nottingham Forest FC
21,C. Kouyaté,0,0,0,1,0,2,1,0,19,0,2,0,2,0,,
22,H. Toffolo,1,0,0,0,0,2,1,0,26,5,0,0,3,0,0,Nottingham Forest FC
23,O. Mangala,0,0,0,0,0,0,0,0,31,0,1,0,2,2,,
24,M. Turner,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,Nottingham Forest FC
25,N. Williams,0,1,0,0,1,0,0,0,22,3,5,0,1,4,0,Nottingham Forest FC
26,Danilo,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Nottingham Forest FC
27,Felipe,0,0,0,0,1,1,0,1,3,0,1,0,0,0,0,Nottingham Forest FC
28,C. Wood,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,Nottingham Forest FC
