,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Z. Amdouni,0,0,0,0,0,0,0,0,11,0,1,0,0,1,1,Burnley FC
1,J. Trafford,0,0,0,0,0,0,0,0,47,0,0,0,0,0,,
2,D. O'Shea,0,0,0,0,0,2,0,0,41,0,1,1,0,0,1,Burnley FC
3,D. Fofana,0,0,0,0,2,1,0,1,10,0,0,4,2,1,1,Burnley FC
4,S. Berge,0,0,0,0,0,0,0,0,29,0,3,0,1,0,1,Burnley FC
5,M. Esteve,0,0,0,0,0,0,0,0,33,0,2,0,1,1,1,Burnley FC
6,H. Delcroix,0,0,0,0,0,0,0,0,30,2,2,0,1,0,,
7,W. Odobert,0,0,0,0,0,1,0,1,11,0,0,0,0,0,1,Burnley FC
8,L. Assignon,0,0,0,1,2,0,0,0,12,2,4,0,1,0,1,Burnley FC
9,A. Ramsey,0,0,0,1,0,1,0,0,11,0,0,0,2,0,,
10,J. Brownhill,0,0,0,0,0,1,0,0,29,1,3,0,3,2,1,Burnley FC
11,J. Guðmunds­son,0,0,0,0,0,0,0,0,16,4,0,0,0,3,1,Burnley FC
12,J. Rodríguez,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,Burnley FC
13,C. Taylor,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,Burnley FC
14,J. Bruun Larsen,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,Burnley FC
15,Vitinho,0,0,0,0,0,1,0,1,7,1,1,0,0,0,1,Burnley FC
16,K. Havertz,1,0,0,0,1,2,1,1,30,0,1,0,1,2,0,Arsenal FC
17,L. Trossard,1,0,0,0,0,3,1,0,14,0,1,1,0,1,0,Arsenal FC
18,W. Saliba,0,0,0,0,0,0,0,0,90,1,1,0,0,0,0,Arsenal FC
19,B. White,0,0,0,0,0,0,0,0,39,0,2,0,1,1,0,Arsenal FC
20,D. Rice,0,0,0,0,0,1,0,1,56,0,1,0,0,0,0,Arsenal FC
21,M. Ødegaard,1,1,0,0,1,2,2,0,72,1,1,0,0,1,0,Arsenal FC
22,Gabriel Magalhães,0,0,0,0,1,1,1,0,90,0,2,0,1,2,0,Arsenal FC
23,J. Kiwior,0,1,0,0,0,0,0,0,53,0,2,0,2,0,0,Arsenal FC
24,Gabriel Martinelli,0,0,0,0,1,1,0,1,28,2,0,0,1,2,0,Arsenal FC
25,David Raya,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,Arsenal FC
26,B. Saka,2,0,0,1,1,3,2,1,31,3,2,0,2,0,0,Arsenal FC
27,R. Nelson,0,0,0,0,1,0,0,0,13,2,2,0,0,0,0,Arsenal FC
28,E. Nketiah,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,Arsenal FC
29,Cédric Soares,0,0,0,0,0,0,0,0,17,1,0,0,0,1,,
30,Jorginho,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,Arsenal FC
31,E. Smith Rowe,0,0,0,0,0,1,0,1,5,0,0,0,0,1,0,Arsenal FC
