,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,D. Burn,0,0,0,0,0,1,0,1,68,0,4,0,2,1,1,Newcastle United FC
1,H. Barnes,0,1,0,0,0,3,1,1,32,0,1,1,0,1,1,Newcastle United FC
2,M. Dúbravka,0,0,0,0,0,0,0,0,28,0,0,0,0,1,1,Newcastle United FC
3,L. Hall,0,0,0,0,0,0,0,0,60,4,2,0,0,0,1,Newcastle United FC
4,Bruno Guimarães,0,0,0,0,0,1,1,0,67,0,6,0,1,3,1,Newcastle United FC
5,S. Longstaff,0,0,0,0,1,3,0,2,50,0,3,0,2,0,1,Newcastle United FC
6,A. Isak,1,0,0,0,1,4,3,1,19,0,0,1,1,0,1,Newcastle United FC
7,E. Krafth,0,0,0,0,1,0,0,0,37,3,0,0,1,2,1,Newcastle United FC
8,F. Schär,0,0,0,0,1,1,0,1,57,1,2,0,0,2,1,Newcastle United FC
9,E. Anderson,0,0,0,0,1,1,0,1,23,2,3,0,1,2,1,Newcastle United FC
10,J. Murphy,0,0,0,0,2,3,1,1,32,10,0,0,0,2,1,Newcastle United FC
11,J. Willock,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,Newcastle United FC
12,P. Dummett,0,0,0,0,0,1,0,0,12,0,0,0,1,0,1,Newcastle United FC
13,I. Gueye,0,0,0,0,0,0,0,0,39,0,6,0,1,3,0,Everton FC
14,J. Pickford,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,Everton FC
15,Beto,0,0,0,0,1,1,0,0,9,1,0,0,2,2,0,Everton FC
16,A. Onana,0,0,0,0,0,0,0,0,41,0,2,0,2,0,,Manchester United FC
17,V. Mykolenko,0,0,0,0,1,0,0,0,42,1,0,0,1,0,0,Everton FC
18,A. Young,0,0,0,0,0,2,1,1,25,2,1,0,0,1,0,Everton FC
19,J. Tarkowski,0,0,0,1,0,1,0,0,33,0,6,0,2,0,0,Everton FC
20,B. Godfrey,0,0,0,0,0,0,0,0,19,1,0,0,0,1,0,Everton FC
21,J. Branthwaite,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,Everton FC
22,D. McNeil,0,0,0,1,0,1,0,0,28,7,1,0,1,1,0,Everton FC
23,A. Doucouré,0,0,0,0,0,2,1,0,16,0,0,0,0,0,0,Everton FC
24,J. Garner,0,0,0,0,0,1,0,0,13,1,0,0,0,0,0,Everton FC
25,André Gomes,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,Everton FC
26,D. Calvert-Lewin,1,0,0,0,0,2,1,0,4,0,0,0,2,1,0,Everton FC
27,Youssef Chermiti,0,0,0,1,0,0,0,0,2,0,1,0,3,0,0,Everton FC
28,Séamus Coleman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton FC
