,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,D. Rice,0,1,0,0,0,1,0,1,71,1,2,0,2,0,1,Arsenal FC
1,David Raya,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,Arsenal FC
2,J. Kiwior,0,0,0,0,0,0,0,0,84,0,0,0,1,0,1,Arsenal FC
3,W. Saliba,0,0,0,0,0,0,0,0,127,0,0,0,0,1,1,Arsenal FC
4,Gabriel Martinelli,0,0,0,0,1,1,1,0,36,7,1,0,0,2,1,Arsenal FC
5,O. Zinchenko,0,0,0,0,1,1,0,1,84,0,2,0,1,0,1,Arsenal FC
6,B. White,0,0,0,0,0,1,1,0,62,0,2,0,0,0,1,Arsenal FC
7,B. Saka,0,0,0,0,0,0,0,0,27,4,1,0,1,2,1,Arsenal FC
8,E. Smith Rowe,0,1,0,0,1,1,1,0,30,1,1,0,1,0,1,Arsenal FC
9,K. Havertz,0,0,0,0,0,1,0,0,35,1,0,0,0,2,1,Arsenal FC
10,E. Nketiah,3,0,0,0,3,4,3,1,20,0,0,1,2,3,1,Arsenal FC
11,T. Tomiyasu,1,0,0,0,0,2,1,0,22,0,0,0,0,0,1,Arsenal FC
12,L. Trossard,0,0,0,0,0,0,0,0,12,2,1,0,0,1,1,Arsenal FC
13,R. Nelson,0,0,0,0,0,0,0,0,7,0,0,0,1,1,1,Arsenal FC
14,Fábio Vieira,1,0,0,0,0,1,1,0,7,1,0,0,0,1,1,Arsenal FC
15,Mohamed Elneny,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,
16,G. Hamer,0,0,0,0,0,1,0,0,20,2,5,1,1,0,0,Sheffield United FC
17,J. Robinson,0,0,0,0,0,0,0,0,38,0,1,0,1,2,0,Sheffield United FC
18,O. Norwood,0,0,0,1,0,0,0,0,52,2,1,0,1,1,0,Sheffield United FC
19,R. Brewster,0,0,0,0,0,0,0,0,7,0,2,0,0,0,,
20,L. Thomas,0,0,0,0,0,0,0,0,27,1,3,0,2,3,,
21,A. Ben Slimane,0,0,0,0,0,0,0,0,18,0,1,0,1,0,0,Sheffield United FC
22,J. McAtee,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,Sheffield United FC
23,Vinicius Souza,0,0,0,0,1,0,0,0,26,0,3,0,0,0,0,Sheffield United FC
24,W. Foderingham,0,0,0,0,0,0,0,0,34,0,0,0,0,1,,
25,A. Trusty,0,0,0,0,0,0,0,0,35,0,3,0,1,0,0,Sheffield United FC
26,J. Bogle,0,0,0,1,0,0,0,0,18,0,1,0,5,0,0,Sheffield United FC
27,C. Archer,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,Sheffield United FC
28,B. Osborn,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,Sheffield United FC
29,J. Fleck,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,
30,G. Baldock,0,0,0,0,0,0,0,0,11,0,0,0,0,1,,
31,R. Oné,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
