,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Álvarez,0,0,0,0,2,4,2,2,21,3,1,0,0,0,1,Manchester City FC
1,Ederson,0,0,0,1,0,0,0,0,35,0,0,0,0,0,1,Manchester City FC
2,Rúben Dias,0,0,0,0,0,0,0,0,71,0,0,0,0,1,1,Manchester City FC
3,M. Akanji,0,0,0,1,0,0,0,0,82,0,0,0,1,0,1,Manchester City FC
4,P. Foden,1,0,0,0,1,1,1,0,51,2,2,0,0,1,1,Manchester City FC
5,K. Walker,0,1,0,0,2,0,0,0,51,1,0,0,0,1,,
6,J. Gvardiol,0,0,0,0,0,0,0,0,73,0,1,0,0,3,1,Manchester City FC
7,Rodri,0,0,1,0,0,0,0,0,78,0,0,0,1,2,1,Manchester City FC
8,J. Doku,0,0,0,0,0,0,0,0,22,2,1,0,0,3,1,Manchester City FC
9,Matheus Nunes,0,1,0,0,1,0,0,0,51,1,2,0,1,1,1,Manchester City FC
10,E. Haaland,1,0,0,0,0,2,1,0,14,1,0,0,1,3,1,Manchester City FC
11,K. Phillips,0,0,0,0,0,0,0,0,13,1,1,0,1,0,,West Ham United FC
12,N. Aké,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,Manchester City FC
13,J. Grealish,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,Manchester City FC
14,T. Awoniyi,0,0,0,1,0,1,0,0,7,0,1,0,2,1,,
15,M. Gibbs-White,0,0,0,1,3,3,0,3,44,5,1,0,1,2,0,Nottingham Forest FC
16,W. Boly,0,0,0,0,0,1,1,0,36,0,2,1,2,1,,
17,M. Turner,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,Nottingham Forest FC
18,N. Domínguez,0,0,0,0,1,1,0,0,45,0,5,0,1,0,0,Nottingham Forest FC
19,M. Niakhaté,0,0,0,0,0,0,0,0,47,3,2,0,1,0,0,Nottingham Forest FC
20,O. Mangala,0,0,0,1,0,1,0,0,37,0,2,0,1,0,,
21,Nuno Tavares,0,0,0,1,0,0,0,0,10,1,0,0,1,0,0,Nottingham Forest FC
22,S. Aurier,0,0,0,0,0,0,0,0,32,0,0,0,1,0,,
23,O. Aina,0,0,0,0,1,0,0,0,27,1,2,0,0,0,0,Nottingham Forest FC
24,I. Sangaré,0,0,0,1,0,0,0,0,21,0,1,0,2,0,0,Nottingham Forest FC
25,G. Montiel,0,0,0,1,0,0,0,0,41,3,2,1,2,0,0,Nottingham Forest FC
26,C. Hudson-Odoi,0,0,0,0,0,0,0,0,24,2,0,0,1,0,0,Nottingham Forest FC
27,A. Elanga,0,0,0,0,1,2,2,0,26,1,0,1,0,0,0,Nottingham Forest FC
28,D. Origi,0,0,0,1,0,1,0,1,4,1,0,0,1,1,0,Nottingham Forest FC
29,C. Wood,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,Nottingham Forest FC
