,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,C. Palmer,4,0,0,0,0,5,5,0,27,4,0,0,0,2,1,Chelsea FC
1,Thiago Silva,0,0,0,0,0,0,0,0,84,0,0,0,0,0,1,Chelsea FC
2,M. Gusto,0,0,0,0,0,0,0,0,72,2,0,0,0,0,1,Chelsea FC
3,N. Jackson,1,1,0,0,1,3,2,0,16,0,0,0,0,4,1,Chelsea FC
4,M. Mudryk,0,0,0,1,1,2,1,0,18,0,0,0,1,1,1,Chelsea FC
5,Marc Cucurella,0,1,0,0,0,0,0,0,63,1,2,0,0,0,1,Chelsea FC
6,C. Gallagher,0,0,0,0,0,0,0,0,74,0,1,0,3,8,1,Chelsea FC
7,T. Chalobah,0,0,0,0,0,0,0,0,92,0,1,0,0,0,1,Chelsea FC
8,N. Madueke,0,0,0,0,2,1,0,1,20,0,0,0,0,3,1,Chelsea FC
9,M. Caicedo,0,0,0,0,0,1,0,0,66,0,6,0,1,3,1,Chelsea FC
10,Đ. Petrović,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,Chelsea FC
11,C. Chukwuemeka,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,Chelsea FC
12,B. Chilwell,0,0,0,0,0,1,1,0,12,0,0,0,0,0,1,Chelsea FC
13,C. Casadei,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,Chelsea FC
14,A. Gilchrist,1,0,0,0,0,1,1,0,5,0,0,0,0,0,1,Chelsea FC
15,Deivid Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chelsea FC
16,J. Tarkowski,0,0,0,1,1,0,0,0,49,0,1,0,3,0,0,Everton FC
17,A. Onana,0,0,0,0,1,1,0,0,21,0,1,0,1,1,,Manchester United FC
18,J. Pickford,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,Everton FC
19,D. McNeil,0,0,0,0,1,0,0,0,41,9,2,0,2,1,0,Everton FC
20,Beto,0,0,0,0,0,5,2,0,5,0,0,2,0,0,0,Everton FC
21,V. Mykolenko,0,0,0,0,2,1,0,1,39,3,2,0,3,0,0,Everton FC
22,A. Doucouré,0,0,0,0,0,0,0,0,41,0,4,2,2,0,0,Everton FC
23,J. Garner,0,0,0,1,0,0,0,0,24,3,1,0,2,1,0,Everton FC
24,J. Branthwaite,0,0,0,0,0,2,0,0,26,0,2,0,0,0,0,Everton FC
25,S. Coleman,0,0,0,0,1,0,0,0,12,0,2,0,1,1,0,Everton FC
26,A. Young,0,0,0,1,1,0,0,0,9,4,0,0,3,0,0,Everton FC
27,J. Harrison,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,Everton FC
28,André Gomes,0,0,0,0,1,1,0,1,38,2,0,0,2,0,0,Everton FC
29,N. Patterson,0,0,0,0,0,0,0,0,25,3,1,0,1,0,0,Everton FC
30,M. Keane,0,0,0,1,0,0,0,0,26,0,0,0,1,0,0,Everton FC
31,B. Godfrey,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Everton FC
