,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Roerslev,0,0,0,0,2,0,0,0,19,5,0,0,0,2,1,Brentford FC
1,M. Flekken,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,Brentford FC
2,M. Jørgensen,0,0,0,1,1,3,0,1,53,0,3,0,1,1,1,Brentford FC
3,Y. Yarmoliuk,0,0,0,0,1,3,1,2,26,2,0,0,0,0,1,Brentford FC
4,N. Collins,0,0,0,0,0,0,0,0,28,0,1,0,0,1,1,Brentford FC
5,K. Ajer,1,0,0,0,1,2,1,1,31,2,2,0,0,2,1,Brentford FC
6,V. Janelt,0,0,0,0,0,3,0,1,52,5,5,0,1,2,1,Brentford FC
7,K. Lewis-Potter,0,0,0,0,3,6,3,1,22,5,1,0,1,0,1,Brentford FC
8,M. Jensen,0,0,0,0,2,0,0,0,37,13,2,0,0,0,1,Brentford FC
9,I. Toney,0,1,0,0,3,9,0,3,28,2,0,1,1,2,1,Brentford FC
10,Y. Wissa,0,0,0,1,1,4,0,0,17,0,1,0,2,1,1,Brentford FC
11,M. Damsgaard,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,Brentford FC
12,B. Mbeumo,0,0,0,0,0,1,0,0,6,2,0,0,0,2,1,Brentford FC
13,S. Ghoddos,0,0,0,0,0,0,0,0,5,1,1,0,0,1,1,Brentford FC
14,N. Maupay,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,Brentford FC
15,Bruno Fernandes,0,0,0,0,0,3,2,0,70,4,2,0,1,1,0,Manchester United FC
16,A. Onana,0,0,0,0,0,0,0,0,33,0,0,0,0,1,0,Manchester United FC
17,S. McTominay,0,0,0,1,0,1,0,0,33,0,1,0,1,0,0,Manchester United FC
18,R. Varane,0,0,0,0,0,0,0,0,29,0,0,0,1,0,0,Manchester United FC
19,A. Wan-Bissaka,0,0,0,1,0,0,0,0,43,1,3,0,1,0,0,Manchester United FC
20,K. Mainoo,0,0,0,0,0,0,0,0,42,0,2,0,0,1,0,Manchester United FC
21,V. Lindelöf,0,0,0,0,0,0,0,0,35,0,1,0,1,0,0,Manchester United FC
22,Diogo Dalot,0,0,0,0,1,2,0,1,43,2,2,0,1,1,0,Manchester United FC
23,M. Rashford,0,0,0,0,0,1,1,0,39,2,0,1,0,0,0,Manchester United FC
24,R. Højlund,0,0,0,0,1,1,1,0,18,0,0,1,4,1,0,Manchester United FC
25,A. Garnacho,0,0,0,0,0,0,0,0,16,1,2,0,0,0,0,Manchester United FC
26,H. Maguire,0,0,0,0,1,1,0,1,13,0,0,0,0,0,0,Manchester United FC
27,Antony,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,Manchester United FC
28,Lisandro Martínez,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,Manchester United FC
29,Casemiro,0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,Manchester United FC
30,M. Mount,1,0,0,0,1,1,1,0,4,0,0,0,1,2,0,Manchester United FC
