,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,T. Adarabioyo,0,0,0,0,0,0,0,0,48,0,0,0,1,0,1,Fulham FC
1,A. Iwobi,0,0,0,0,0,0,0,0,32,2,2,0,0,0,1,Fulham FC
2,Andreas Pereira,0,0,0,0,1,3,0,2,25,7,2,0,1,0,1,Fulham FC
3,Rodrigo Muniz,2,0,0,0,0,3,2,1,6,0,1,0,1,1,1,Fulham FC
4,T. Castagne,0,1,0,0,1,1,1,0,32,1,3,0,1,1,1,Fulham FC
5,A. Robinson,0,1,0,0,0,0,0,0,48,2,2,0,1,0,1,Fulham FC
6,B. Leno,0,0,0,0,0,0,0,0,49,0,0,0,0,0,1,Fulham FC
7,C. Bassey,0,0,0,0,0,1,0,0,50,0,2,0,0,0,1,Fulham FC
8,João Palhinha,0,0,0,1,0,3,0,2,22,0,4,0,1,5,1,Fulham FC
9,Willian,0,0,0,0,1,1,1,0,41,4,0,0,0,1,1,Fulham FC
10,S. Lukić,1,0,0,0,1,2,2,0,20,0,2,0,1,1,1,Fulham FC
11,R. Jiménez,0,0,0,0,0,0,0,0,6,0,1,2,1,0,1,Fulham FC
12,H. Wilson,0,0,0,0,0,1,1,0,10,1,0,0,0,0,1,Fulham FC
13,K. Tete,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,Fulham FC
14,H. Reed,0,0,0,1,0,0,0,0,4,0,1,0,1,0,1,Fulham FC
15,B. De Cordova-Reid,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,Fulham FC
16,D. Kulusevski,0,0,0,0,0,1,0,1,32,0,1,0,0,0,0,Tottenham Hotspur FC
17,Y. Bissouma,0,0,0,1,0,0,0,0,42,0,2,0,1,1,0,Tottenham Hotspur FC
18,Pedro Porro,0,0,0,0,0,0,0,0,58,4,1,0,2,0,0,Tottenham Hotspur FC
19,D. Udogie,0,0,0,0,0,0,0,0,42,0,0,0,2,2,0,Tottenham Hotspur FC
20,B. Johnson,0,0,0,1,3,2,1,0,30,3,1,0,0,0,0,Tottenham Hotspur FC
21,R. Drăgușin,0,0,0,0,0,1,0,0,53,0,0,1,1,1,0,Tottenham Hotspur FC
22,G. Vicario,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,Tottenham Hotspur FC
23,C. Romero,0,0,0,0,0,0,0,0,85,0,3,1,0,2,0,Tottenham Hotspur FC
24,P. Sarr,0,0,0,0,1,0,0,0,34,0,2,0,1,0,0,Tottenham Hotspur FC
25,Son Heung-Min,0,0,0,0,0,2,0,0,32,0,0,0,2,0,0,Tottenham Hotspur FC
26,J. Maddison,0,0,0,0,0,1,0,0,36,2,0,0,0,2,0,Tottenham Hotspur FC
27,R. Bentancur,0,0,0,1,0,1,1,0,24,0,2,0,1,0,0,Tottenham Hotspur FC
28,P. Højbjerg,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,Tottenham Hotspur FC
29,T. Werner,0,0,0,0,1,3,1,0,12,0,0,0,0,0,0,Tottenham Hotspur FC
30,Richarlison,0,0,0,0,0,2,1,0,2,0,0,2,0,0,0,Tottenham Hotspur FC
31,G. Lo Celso,0,0,0,0,0,1,1,0,9,1,0,0,0,0,0,Tottenham Hotspur FC
