,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,G. Hamer,0,0,0,1,0,1,0,0,33,6,1,0,3,2,1,Sheffield United FC
1,O. Norwood,1,0,0,0,0,4,1,1,47,2,2,0,1,0,1,Sheffield United FC
2,R. Brewster,0,0,0,0,0,0,0,0,12,0,1,0,1,0,,
3,Vinicius Souza,0,0,0,0,1,0,0,0,28,0,5,0,2,0,1,Sheffield United FC
4,G. Baldock,0,0,0,1,0,0,0,0,30,1,0,0,3,3,,
5,J. Bogle,0,0,0,0,2,2,0,1,20,4,5,0,0,1,1,Sheffield United FC
6,W. Foderingham,0,0,0,0,0,0,0,0,28,0,0,0,0,1,,
7,J. Robinson,0,0,0,0,0,0,0,0,25,0,3,0,0,0,1,Sheffield United FC
8,A. Trusty,0,0,0,0,0,0,0,0,22,1,2,0,1,0,1,Sheffield United FC
9,C. Archer,1,0,0,0,0,2,1,0,18,0,0,0,0,1,1,Sheffield United FC
10,L. Thomas,0,0,0,0,0,0,0,0,19,1,2,0,0,0,,
11,J. McAtee,0,1,0,0,1,2,0,1,17,1,3,0,2,1,1,Sheffield United FC
12,B. Osborn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Sheffield United FC
13,Toti Gomes,0,0,0,0,0,0,0,0,54,0,3,0,2,0,0,Wolverhampton Wanderers FC
14,C. Dawson,0,0,0,1,0,0,0,0,71,0,0,0,2,0,,
15,S. Kalajdžić,0,0,0,0,0,0,0,0,26,0,0,1,0,3,,
16,Matheus Cunha,0,0,0,0,2,1,1,0,40,1,0,0,0,2,0,Wolverhampton Wanderers FC
17,M. Lemina,0,0,0,0,0,2,1,0,47,0,0,1,1,1,0,Wolverhampton Wanderers FC
18,R. Aït-Nouri,0,0,0,0,0,2,0,1,29,1,3,0,0,2,0,Wolverhampton Wanderers FC
19,T. Doyle,0,0,0,1,0,2,0,1,37,3,1,0,1,1,0,Wolverhampton Wanderers FC
20,M. Kilman,0,0,0,0,0,0,0,0,65,0,2,0,1,0,0,Wolverhampton Wanderers FC
21,Hwang Hee-Chan,0,1,0,0,2,1,0,0,36,0,0,0,0,1,0,Wolverhampton Wanderers FC
22,Nélson Semedo,0,0,0,0,0,1,0,0,41,2,1,0,0,0,0,Wolverhampton Wanderers FC
23,José Sá,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,Wolverhampton Wanderers FC
24,J. Bellegarde,1,0,0,0,0,1,1,0,7,2,1,0,0,1,,
25,B. Traoré,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,Wolverhampton Wanderers FC
26,Fábio Silva,0,0,0,1,0,0,0,0,3,0,1,1,3,0,,
