,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Z. Amdouni,0,0,0,0,1,1,0,0,19,0,1,0,1,1,1,Burnley FC
1,J. Trafford,0,0,0,0,0,0,0,0,39,0,0,0,0,0,,
2,L. Foster,0,0,0,0,0,0,0,0,17,0,2,0,0,2,1,Burnley FC
3,S. Berge,0,0,0,1,0,2,0,0,23,0,3,0,1,0,1,Burnley FC
4,D. O'Shea,0,0,0,1,0,1,0,0,27,0,2,0,1,0,1,Burnley FC
5,M. Trésor,0,0,0,0,0,0,0,0,19,3,1,1,0,0,1,Burnley FC
6,J. Beyer,0,0,0,0,1,1,0,1,29,0,6,0,0,1,,
7,J. Brownhill,0,0,0,0,0,1,0,0,34,2,1,0,3,1,1,Burnley FC
8,Vitinho,0,0,0,0,1,0,0,0,20,3,3,0,1,0,1,Burnley FC
9,C. Taylor,0,0,0,0,0,0,0,0,31,2,0,0,0,2,1,Burnley FC
10,W. Odobert,0,0,0,0,1,1,0,0,18,2,2,0,0,1,1,Burnley FC
11,J. Guðmunds­son,0,0,0,0,0,1,0,0,5,3,2,0,0,2,1,Burnley FC
12,J. Bruun Larsen,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,Burnley FC
13,A. Ramsey,0,0,0,0,0,0,0,0,5,0,2,0,0,0,,
14,N. Redmond,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
15,J. Quansah,0,0,0,0,0,1,0,0,113,0,0,0,1,0,0,Liverpool FC
16,T. Alexander-Arnold,0,0,0,1,0,1,0,0,93,8,4,0,1,0,0,Liverpool FC
17,W. Endo,0,0,0,0,1,1,1,0,75,0,1,0,0,1,0,Liverpool FC
18,Mohamed Salah,0,0,0,0,1,3,2,0,37,0,0,2,0,0,0,Liverpool FC
19,H. Elliott,0,0,0,0,0,2,1,1,41,3,2,0,1,1,0,Liverpool FC
20,V. van Dijk,0,0,0,0,0,1,0,0,104,0,0,0,0,0,0,Liverpool FC
21,J. Gomez,0,0,0,0,2,1,0,1,45,3,3,0,2,1,0,Liverpool FC
22,R. Gravenberch,0,0,0,0,0,1,1,0,30,0,1,0,0,1,0,Liverpool FC
23,C. Gakpo,0,1,0,0,0,3,2,0,14,1,2,0,1,1,0,Liverpool FC
24,Alisson Becker,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,Liverpool FC
25,D. Núñez,1,0,0,0,0,2,1,1,25,0,0,2,2,2,0,Liverpool FC
26,D. Szoboszlai,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,Liverpool FC
27,C. Jones,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,Liverpool FC
28,L. Díaz,0,1,0,0,0,1,1,0,11,0,0,0,0,0,0,Liverpool FC
29,Diogo Jota,1,0,0,0,0,1,1,0,4,0,1,0,1,0,0,Liverpool FC
