,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,O. Mangala,0,0,0,0,0,0,0,0,58,0,0,0,2,1,,
1,I. Sangaré,0,0,0,1,0,2,0,0,35,0,3,0,2,1,1,Nottingham Forest FC
2,C. Wood,2,0,0,0,1,7,4,1,26,0,0,1,0,2,1,Nottingham Forest FC
3,A. Elanga,0,2,0,0,2,2,1,0,20,4,0,1,0,1,1,Nottingham Forest FC
4,H. Toffolo,0,0,0,0,0,1,1,0,27,3,0,0,2,0,1,Nottingham Forest FC
5,Murillo,0,0,0,1,0,0,0,0,86,0,1,0,2,1,1,Nottingham Forest FC
6,W. Boly,0,0,0,0,0,1,0,1,60,0,2,0,2,0,,
7,N. Domínguez,0,0,0,0,0,2,1,0,50,1,2,0,0,3,1,Nottingham Forest FC
8,S. Aurier,0,0,0,0,0,1,0,0,24,2,3,0,1,1,,
9,M. Gibbs-White,0,0,0,1,1,2,1,0,46,8,1,0,1,0,1,Nottingham Forest FC
10,M. Turner,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,Nottingham Forest FC
11,C. Kouyaté,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
12,J. Worrall,0,0,0,0,0,0,0,0,8,0,1,0,0,1,,
13,R. Yates,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,Nottingham Forest FC
14,O. Aina,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,Nottingham Forest FC
15,N. Williams,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,Nottingham Forest FC
16,T. Chong,0,0,0,0,0,1,1,0,12,3,0,0,0,3,0,Luton Town FC
17,T. Kaminski,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,Luton Town FC
18,J. Brown,0,0,0,0,1,2,1,0,14,0,0,0,1,2,,
19,C. Morris,0,0,0,0,0,2,0,1,24,0,1,0,1,2,0,Luton Town FC
20,R. Burke,0,0,0,0,0,0,0,0,13,1,0,0,2,1,0,Luton Town FC
21,T. Mengi,0,0,0,0,0,0,0,0,31,1,0,0,1,0,0,Luton Town FC
22,P. Mpanzu,0,0,0,0,1,1,0,0,20,1,1,0,0,0,0,Luton Town FC
23,A. Doughty,0,0,0,0,0,1,0,1,45,5,2,0,1,0,0,Luton Town FC
24,T. Lockyer,0,1,0,0,0,0,0,0,44,0,0,0,2,1,,
25,M. Nakamba,0,0,0,0,0,1,0,0,47,0,1,0,2,1,,
26,C. Ogbene,1,0,0,0,0,2,1,1,24,6,2,0,0,1,,
27,I. Kaboré,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,Luton Town FC
28,R. Barkley,0,0,0,0,0,0,0,0,19,2,0,0,0,1,0,Luton Town FC
29,E. Adebayo,1,0,0,0,0,2,1,0,8,0,0,0,0,0,,
30,A. Townsend,0,0,0,0,0,0,0,0,3,5,1,0,1,0,0,Luton Town FC
31,C. Woodrow,0,0,0,0,0,1,0,1,4,1,1,0,0,0,0,Luton Town FC
