,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Andreas Pereira,0,0,0,0,1,3,2,0,34,6,1,0,1,1,1,Fulham FC
1,B. Leno,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,Fulham FC
2,C. Bassey,0,0,0,0,0,0,0,0,64,1,1,0,0,1,1,Fulham FC
3,A. Robinson,0,0,0,0,3,1,1,0,63,8,1,0,0,1,1,Fulham FC
4,Rodrigo Muniz,0,0,0,0,1,3,1,1,16,0,0,0,3,2,1,Fulham FC
5,T. Cairney,0,0,0,0,1,1,0,0,72,1,2,0,2,0,1,Fulham FC
6,T. Adarabioyo,0,0,0,0,0,0,0,0,61,0,2,0,0,1,1,Fulham FC
7,Willian,0,0,0,0,0,2,0,1,50,2,1,0,0,3,1,Fulham FC
8,A. Iwobi,0,0,0,0,2,0,0,0,50,6,2,0,0,0,1,Fulham FC
9,João Palhinha,0,0,0,0,1,3,0,1,55,0,6,0,1,1,1,Fulham FC
10,T. Castagne,0,0,0,0,0,0,0,0,45,2,0,0,0,0,1,Fulham FC
11,S. Lukić,0,0,0,1,1,0,0,0,10,1,1,0,2,1,1,Fulham FC
12,H. Wilson,0,0,0,0,1,0,0,0,11,10,1,0,0,2,1,Fulham FC
13,Adama Traoré,0,0,0,0,0,0,0,0,11,3,0,0,0,0,1,Fulham FC
14,A. Broja,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,Fulham FC
15,R. Jiménez,0,0,0,0,2,1,0,1,5,0,2,0,1,0,1,Fulham FC
16,D. Burn,0,0,0,0,0,0,0,0,30,0,1,1,1,0,0,Newcastle United FC
17,E. Krafth,0,0,0,1,0,1,0,1,21,1,2,0,2,0,0,Newcastle United FC
18,J. Murphy,0,0,0,0,0,1,0,0,11,2,1,0,0,0,0,Newcastle United FC
19,F. Schär,0,0,0,0,0,0,0,0,29,0,3,0,1,3,0,Newcastle United FC
20,M. Dúbravka,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,Newcastle United FC
21,J. Willock,0,0,0,0,0,0,0,0,9,1,1,0,2,1,0,Newcastle United FC
22,L. Hall,0,0,0,0,0,0,0,0,33,2,3,0,0,0,0,Newcastle United FC
23,Bruno Guimarães,1,0,0,0,0,1,1,0,48,0,1,0,1,2,0,Newcastle United FC
24,A. Isak,0,0,0,0,0,2,2,0,13,1,1,1,0,0,0,Newcastle United FC
25,S. Longstaff,0,0,0,1,1,2,0,1,28,0,1,0,4,0,0,Newcastle United FC
26,A. Gordon,0,0,0,0,1,5,2,0,26,3,0,0,1,0,0,Newcastle United FC
27,E. Anderson,0,0,0,0,0,0,0,0,19,0,0,0,1,1,0,Newcastle United FC
28,H. Barnes,0,0,0,0,1,0,0,0,8,1,0,0,0,1,0,Newcastle United FC
29,M. Ritchie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Newcastle United FC
30,Paul Dummett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Newcastle United FC
