,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Almirón,0,0,0,0,1,6,1,1,36,0,1,0,1,0,1,Newcastle United FC
1,Joelinton,0,0,0,0,0,1,1,0,34,0,2,0,4,0,,
2,Bruno Guimarães,0,0,0,0,0,1,0,0,76,0,5,0,4,2,1,Newcastle United FC
3,A. Gordon,1,0,0,0,0,4,3,0,26,2,1,0,1,1,1,Newcastle United FC
4,S. Botman,0,0,0,0,0,2,0,0,85,0,2,0,0,1,,
5,N. Pope,0,0,0,0,0,1,0,0,24,0,0,0,0,0,,
6,F. Schär,0,0,0,0,0,1,0,1,96,0,0,0,1,0,1,Newcastle United FC
7,D. Burn,0,0,0,0,0,0,0,0,52,0,3,0,1,0,1,Newcastle United FC
8,K. Trippier,0,0,0,1,0,0,0,0,92,7,2,0,1,2,,
9,S. Tonali,0,0,0,0,3,1,0,1,36,2,2,0,1,1,,
10,A. Isak,0,0,0,0,0,1,1,0,5,0,0,0,1,2,1,Newcastle United FC
11,H. Barnes,0,0,0,0,1,1,0,1,8,1,0,0,0,0,1,Newcastle United FC
12,S. Longstaff,0,0,0,0,0,2,2,0,4,1,0,0,0,1,1,Newcastle United FC
13,C. Wilson,0,0,0,0,0,2,0,0,2,0,0,0,1,0,,
14,E. Anderson,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,Newcastle United FC
15,M. Targett,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,
16,D. Szoboszlai,0,0,0,0,2,2,0,1,38,4,3,0,3,3,0,Liverpool FC
17,J. Matip,0,0,0,0,0,1,0,0,43,0,0,0,0,0,,
18,T. Alexander-Arnold,0,0,0,1,0,0,0,0,39,3,2,0,1,0,0,Liverpool FC
19,Mohamed Salah,0,1,0,0,2,2,1,1,23,0,1,1,1,0,0,Liverpool FC
20,W. Endo,0,0,0,0,0,0,0,0,32,0,2,0,0,2,0,Liverpool FC
21,V. van Dijk,0,0,1,0,0,0,0,0,20,0,0,0,1,0,0,Liverpool FC
22,L. Díaz,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,Liverpool FC
23,A. Mac Allister,0,0,0,0,1,0,0,0,27,0,2,0,1,3,0,Liverpool FC
24,A. Robertson,0,0,0,0,2,0,0,0,41,7,1,0,0,0,0,Liverpool FC
25,Alisson Becker,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,Liverpool FC
26,C. Gakpo,0,0,0,0,0,0,0,0,6,1,0,0,1,4,0,Liverpool FC
27,J. Gomez,0,0,0,0,0,1,0,0,30,0,0,0,1,2,0,Liverpool FC
28,Diogo Jota,0,0,0,0,1,0,0,0,13,1,0,0,1,1,0,Liverpool FC
29,H. Elliott,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,Liverpool FC
30,J. Quansah,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,Liverpool FC
31,D. Núñez,2,0,0,1,0,2,2,0,5,0,0,0,0,0,0,Liverpool FC
