,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Gibbs-White,0,1,0,0,0,1,0,0,69,9,0,0,2,4,1,Nottingham Forest FC
1,Murillo,0,0,0,0,0,1,0,1,77,0,2,0,2,0,1,Nottingham Forest FC
2,O. Aina,0,0,0,0,0,1,0,1,55,3,1,0,1,1,1,Nottingham Forest FC
3,C. Hudson-Odoi,0,0,0,0,2,2,2,0,49,7,0,1,0,2,1,Nottingham Forest FC
4,Felipe,0,0,0,1,0,1,0,1,61,0,3,0,2,1,1,Nottingham Forest FC
5,I. Sangaré,0,0,0,0,0,1,0,0,37,0,1,0,0,1,1,Nottingham Forest FC
6,M. Sels,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,Nottingham Forest FC
7,N. Williams,0,0,0,0,0,0,0,0,44,6,3,1,2,1,1,Nottingham Forest FC
8,R. Yates,0,0,0,0,0,0,0,0,57,1,0,0,0,1,1,Nottingham Forest FC
9,D. Origi,0,0,0,0,1,1,0,1,18,2,2,2,1,0,1,Nottingham Forest FC
10,C. Wood,1,0,0,0,0,3,2,0,14,0,1,0,1,0,1,Nottingham Forest FC
11,A. Elanga,0,0,0,0,0,0,0,0,20,1,0,0,1,0,1,Nottingham Forest FC
12,G. Reyna,0,0,0,0,0,1,1,0,22,1,2,0,2,0,1,Nottingham Forest FC
13,H. Toffolo,0,0,0,0,1,0,0,0,8,1,0,0,0,0,1,Nottingham Forest FC
14,A. Wharton,0,0,0,0,0,1,0,0,35,1,2,0,0,1,0,Crystal Palace FC
15,J. Lerma,0,0,0,0,0,2,0,0,53,1,2,0,1,2,0,Crystal Palace FC
16,J. Andersen,0,0,0,0,1,0,0,0,45,0,3,0,1,0,0,Crystal Palace FC
17,D. Muñoz,0,0,0,0,0,1,0,0,23,0,4,0,1,2,0,Crystal Palace FC
18,J. Ward,0,0,0,0,0,0,0,0,43,0,2,0,2,0,0,Crystal Palace FC
19,C. Richards,0,0,0,0,0,0,0,0,53,0,1,0,0,1,0,Crystal Palace FC
20,D. Henderson,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,Crystal Palace FC
21,E. Eze,0,1,0,0,2,3,2,0,45,4,1,0,0,3,0,Crystal Palace FC
22,T. Mitchell,0,0,0,0,2,0,0,0,33,4,3,0,2,1,0,Crystal Palace FC
23,J. Mateta,1,0,0,0,0,2,1,1,14,2,1,0,2,1,0,Crystal Palace FC
24,J. Ayew,0,0,0,0,1,1,0,0,18,1,2,0,1,3,0,Crystal Palace FC
25,J. Schlupp,0,0,0,1,0,0,0,0,5,0,0,0,2,0,0,Crystal Palace FC
26,W. Hughes,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,Crystal Palace FC
27,N. Clyne,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Crystal Palace FC
