,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Garner,0,0,0,0,2,0,0,0,28,7,1,1,0,3,1,Everton FC
1,A. Doucouré,0,0,0,0,2,2,1,0,26,1,0,0,0,0,1,Everton FC
2,N. Maupay,0,0,0,0,1,4,3,0,9,0,0,2,1,0,,Brentford FC
3,I. Gueye,0,0,0,0,2,2,0,2,53,2,6,0,2,0,1,Everton FC
4,A. Young,0,0,0,0,0,0,0,0,31,6,1,0,2,0,1,Everton FC
5,J. Pickford,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,Everton FC
6,A. Onana,0,0,0,0,0,1,1,0,31,0,0,0,3,2,,Manchester United FC
7,A. Iwobi,0,0,0,0,2,4,2,1,22,6,1,2,0,0,0,Fulham FC
8,J. Tarkowski,0,0,0,0,0,1,0,0,36,0,0,0,3,0,1,Everton FC
9,M. Keane,0,0,0,0,0,2,2,0,52,0,2,0,0,0,1,Everton FC
10,N. Patterson,0,0,0,0,0,3,0,1,39,2,2,0,1,0,1,Everton FC
11,A. Danjuma,0,0,0,0,0,0,0,0,4,1,0,1,0,0,,
12,L. Dobbin,0,0,0,0,1,0,0,0,2,1,0,0,0,1,,
13,T. Cairney,0,0,0,0,0,1,0,0,38,0,0,0,0,1,0,Fulham FC
14,S. Lukić,0,0,0,0,0,1,0,0,66,0,1,0,1,0,0,Fulham FC
15,K. Tete,0,0,0,1,0,0,0,0,59,2,1,0,2,1,0,Fulham FC
16,H. Wilson,0,0,0,0,0,1,0,0,27,2,1,0,0,3,0,Fulham FC
17,I. Diop,0,0,0,0,1,0,0,0,80,0,1,0,0,0,,
18,B. Leno,0,0,0,0,0,0,0,0,47,0,0,0,0,1,0,Fulham FC
19,T. Ream,0,0,0,0,0,0,0,0,69,0,0,0,0,0,,
20,R. Jiménez,0,0,0,0,0,1,0,0,16,1,0,3,0,1,0,Fulham FC
21,A. Robinson,0,0,0,0,2,0,0,0,53,3,3,0,0,2,0,Fulham FC
22,Willian,0,0,0,1,0,0,0,0,28,0,1,0,1,0,0,Fulham FC
23,H. Reed,0,0,0,0,1,0,0,0,37,2,1,0,0,3,0,Fulham FC
24,B. De Cordova-Reid,1,0,0,0,0,3,1,0,18,0,1,0,1,0,0,Fulham FC
25,A. Mitrović,0,0,0,0,0,2,1,1,8,0,0,0,0,0,,
26,Andreas Pereira,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,Fulham FC
27,Carlos Vinícius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
