,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,E. Ferguson,0,0,0,0,0,1,1,0,9,0,1,0,0,1,1,Brighton & Hove Albion FC
1,P. Groß,0,1,0,1,2,1,0,1,111,14,3,0,0,1,1,Brighton & Hove Albion FC
2,L. Dunk,1,0,0,0,0,3,2,1,88,0,1,0,0,0,1,Brighton & Hove Albion FC
3,Igor Julio,0,0,0,0,0,0,0,0,36,0,0,0,1,1,1,Brighton & Hove Albion FC
4,F. Buonanotte,0,0,0,0,0,0,0,0,24,1,3,0,1,2,1,Brighton & Hove Albion FC
5,J. van Hecke,0,0,0,1,0,2,2,0,97,0,0,0,1,2,1,Brighton & Hove Albion FC
6,T. Lamptey,0,0,0,0,2,1,0,1,27,2,2,0,0,0,1,Brighton & Hove Albion FC
7,B. Verbruggen,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,Brighton & Hove Albion FC
8,D. Welbeck,0,0,0,0,2,4,0,2,17,0,1,0,0,3,1,Brighton & Hove Albion FC
9,B. Gilmour,0,0,1,0,0,1,0,1,82,0,0,0,1,2,,
10,S. Adingra,0,0,0,0,4,5,0,2,42,5,0,1,1,0,1,Brighton & Hove Albion FC
11,Ansu Fati,0,0,0,0,1,3,1,2,13,0,0,0,0,0,1,Brighton & Hove Albion FC
12,P. Estupiñán,0,0,0,0,0,0,0,0,14,3,2,0,1,0,1,Brighton & Hove Albion FC
13,J. Veltman,0,0,0,0,0,0,0,0,28,0,1,0,1,1,1,Brighton & Hove Albion FC
14,J. Enciso,0,0,0,0,0,2,1,1,9,1,0,0,1,0,1,Brighton & Hove Albion FC
15,A. Lallana,0,0,0,0,0,0,0,0,9,0,2,0,1,1,1,Brighton & Hove Albion FC
16,J. Harrison,0,0,0,0,0,1,0,0,17,1,1,0,0,1,0,Everton FC
17,J. Garner,0,0,0,0,0,0,0,0,40,1,0,1,3,1,0,Everton FC
18,B. Godfrey,0,0,0,0,1,0,0,0,22,1,1,0,0,1,0,Everton FC
19,D. Calvert-Lewin,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,Everton FC
20,J. Tarkowski,0,0,0,1,0,0,0,0,42,0,2,0,2,0,0,Everton FC
21,I. Gueye,0,0,0,0,0,0,0,0,34,0,3,0,2,0,0,Everton FC
22,V. Mykolenko,0,0,0,0,0,1,0,1,30,2,1,0,0,1,0,Everton FC
23,A. Doucouré,0,0,0,0,1,1,1,0,20,0,1,1,3,0,0,Everton FC
24,J. Branthwaite,1,0,0,0,0,1,1,0,33,0,1,0,1,1,0,Everton FC
25,D. McNeil,0,0,0,0,0,0,0,0,28,5,1,0,1,1,0,Everton FC
26,J. Pickford,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,Everton FC
27,A. Onana,0,0,0,1,0,0,0,0,17,0,2,0,0,1,,Manchester United FC
28,Beto,0,0,0,1,0,2,1,0,6,0,0,0,1,1,0,Everton FC
29,A. Young,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,Everton FC
