,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Son Heung-Min,1,2,0,0,0,4,2,0,31,1,2,1,1,2,1,Tottenham Hotspur FC
1,D. Udogie,1,0,0,0,0,1,1,0,45,1,2,0,0,1,1,Tottenham Hotspur FC
2,Richarlison,2,0,0,0,1,6,3,2,16,0,1,0,0,2,1,Tottenham Hotspur FC
3,D. Kulusevski,0,0,0,0,1,2,2,0,40,1,1,0,2,2,1,Tottenham Hotspur FC
4,Y. Bissouma,0,0,0,0,0,1,1,0,74,0,8,0,0,1,1,Tottenham Hotspur FC
5,P. Sarr,0,0,0,0,0,1,0,0,46,3,4,0,1,0,1,Tottenham Hotspur FC
6,Pedro Porro,0,1,0,0,1,3,1,1,48,9,3,0,1,1,1,Tottenham Hotspur FC
7,C. Romero,0,0,0,1,0,1,1,0,50,0,5,0,3,1,1,Tottenham Hotspur FC
8,G. Vicario,0,0,0,0,0,0,0,0,29,0,0,0,0,1,1,Tottenham Hotspur FC
9,B. Davies,0,0,0,0,0,1,0,0,66,0,1,0,0,1,,
10,B. Johnson,0,0,0,0,0,2,0,0,22,4,1,0,1,0,1,Tottenham Hotspur FC
11,P. Højbjerg,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,Tottenham Hotspur FC
12,G. Lo Celso,0,0,0,0,0,0,0,0,26,0,2,0,1,0,1,Tottenham Hotspur FC
13,Bryan Gil,0,0,0,0,0,0,0,0,7,0,1,0,0,0,,
14,O. Skipp,0,0,0,0,0,1,1,0,7,0,0,0,0,0,,
15,J. Donley,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
16,A. Isak,0,0,0,0,0,1,0,0,13,1,0,1,1,0,0,Newcastle United FC
17,Bruno Guimarães,0,0,0,0,0,1,0,0,57,1,6,0,2,2,0,Newcastle United FC
18,F. Schär,0,0,0,0,0,0,0,0,45,0,2,0,1,0,0,Newcastle United FC
19,L. Miley,0,0,0,0,1,0,0,0,25,2,4,0,0,0,,
20,T. Livramento,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,Newcastle United FC
21,Joelinton,1,0,0,1,2,4,1,2,35,0,3,0,2,3,,
22,A. Gordon,0,0,0,0,0,1,0,0,23,2,1,0,0,1,0,Newcastle United FC
23,M. Almirón,0,0,0,0,0,1,1,0,18,0,2,1,1,2,0,Newcastle United FC
24,K. Trippier,0,0,0,1,3,0,0,0,58,11,2,0,2,1,,
25,M. Dúbravka,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,Newcastle United FC
26,J. Lascelles,0,0,0,1,0,0,0,0,41,0,4,0,2,0,0,Newcastle United FC
27,C. Wilson,0,1,0,0,0,1,1,0,4,0,0,1,0,1,,
28,S. Longstaff,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,Newcastle United FC
29,L. Hall,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,Newcastle United FC
30,M. Ritchie,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,Newcastle United FC
31,E. Krafth,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,Newcastle United FC
