,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Emerson,0,0,0,0,1,0,0,0,36,1,3,0,0,1,1,West Ham United FC
1,T. Souček,0,0,0,0,0,1,0,0,32,0,1,0,0,0,1,West Ham United FC
2,K. Mavropanos,0,0,0,0,0,0,0,0,30,0,2,0,1,0,1,West Ham United FC
3,M. Kudus,0,0,0,0,3,2,0,2,32,7,2,2,2,3,1,West Ham United FC
4,J. Bowen,0,1,0,0,4,2,0,1,17,10,0,0,2,2,1,West Ham United FC
5,J. Ward-Prowse,0,0,0,0,0,1,1,0,26,3,1,0,2,1,1,West Ham United FC
6,K. Zouma,1,0,0,0,0,1,1,0,28,0,0,0,0,0,1,West Ham United FC
7,Ł. Fabiański,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,West Ham United FC
8,V. Coufal,0,0,0,0,1,0,0,0,30,1,0,0,1,0,1,West Ham United FC
9,M. Antonio,0,0,0,1,0,2,2,0,10,1,1,1,2,1,1,West Ham United FC
10,Lucas Paquetá,0,0,0,0,0,2,0,0,41,1,6,0,3,1,1,West Ham United FC
11,Son Heung-Min,0,0,0,0,0,2,1,0,37,0,0,0,0,0,0,Tottenham Hotspur FC
12,J. Maddison,0,0,0,0,2,2,0,2,53,4,1,0,1,2,0,Tottenham Hotspur FC
13,R. Bentancur,0,0,0,1,0,1,0,0,86,1,1,0,1,2,0,Tottenham Hotspur FC
14,Y. Bissouma,0,0,0,0,0,1,0,0,97,0,1,0,2,0,0,Tottenham Hotspur FC
15,C. Romero,0,0,0,1,0,0,0,0,82,0,3,0,3,1,0,Tottenham Hotspur FC
16,Pedro Porro,0,0,0,0,1,2,1,0,52,7,4,0,0,1,0,Tottenham Hotspur FC
17,G. Vicario,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,Tottenham Hotspur FC
18,M. van de Ven,0,0,0,1,0,0,0,0,67,0,3,0,1,0,0,Tottenham Hotspur FC
19,T. Werner,0,1,0,0,1,1,0,1,27,0,2,1,0,1,0,Tottenham Hotspur FC
20,D. Udogie,0,0,0,0,0,1,1,0,53,0,3,0,0,3,0,Tottenham Hotspur FC
21,B. Johnson,1,0,0,1,0,2,1,1,35,4,0,0,1,0,0,Tottenham Hotspur FC
22,D. Kulusevski,0,0,0,0,0,0,0,0,11,2,2,0,0,2,0,Tottenham Hotspur FC
23,P. Sarr,0,0,0,0,0,1,0,0,18,1,1,0,0,0,0,Tottenham Hotspur FC
24,Richarlison,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Tottenham Hotspur FC
25,P. Højbjerg,0,0,0,0,1,0,0,0,10,1,0,0,0,0,0,Tottenham Hotspur FC
26,G. Lo Celso,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Tottenham Hotspur FC
